671.43,1.0576,1859.7,2011,3717.2,1454,1270.5,493.03,2584.5,1430.9,2783.3,1494.2,658.34,2790.3,1134.8,2290,2832.1,2209.8,1431.9,218.35,1509.5,1021.4,1665.8,867.6,3114.9,4615.5,609.22,1468.2,1652.7,2619.7,1577.9,628.01,684.28,988.41,3242.8,849.51,1942,1173.3,755.01,2554.5,969.69,1457.1,2511.8,2062.5,2130.6,866.01,1193.7,2310.1,240.45,40.746,727.01,1555.1,2426.3,1585,991.38,479.99,743.53,1471.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468.2,1376.2,1364.8,2424,1522.3,427.79,428.67,3817.4,2301,2696.2,1074.9,860.1,1879.4,484.72,420.71,609.1,1126.6,1596.4,1665.3,787.71,142.79,554.44,1528.2,2223.6,1452.4,742.79,695.24,1636.3,967.06,3196.7,982.15,2417.5,2233.3,2281.5,1126.7,2276.4,2319.3,1683.3,197.03,3377.3,362,2862.2,592.17,226.82,2426.1,928.74,2149.1,2517.4,311.65,2991.2,1897.8,164.33,1925.9,1173.3,1184.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
